Image,corr_res1,target,corr_res2,ss_compat,sr_compat,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,sr_inc,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,thisRow.t,notes,instructions.started,text_2.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trial.started,fixation.started,image_prime.started,key_resp.started,fixation.stopped,trial.stopped,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,trial2.started,text.started,key_resp_2.started,trial2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,begin.started,text_4.started,text_4.stopped,begin.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,instructions2.started,text_3.started,key_resp_4.started,instructions2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials_3.key_resp.keys,trials_3.key_resp.corr,trials_3.key_resp.rt,trials_3.key_resp.duration,trials_3.key_resp_2.keys,trials_3.key_resp_2.corr,trials_3.key_resp_2.rt,trials_3.key_resp_2.duration,trials_4.key_resp.keys,trials_4.key_resp.corr,trials_4.key_resp.rt,trials_4.key_resp.duration,trials_4.key_resp_2.keys,trials_4.key_resp_2.corr,trials_4.key_resp_2.rt,trials_4.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Faces/CFD-IF-605-066-N.jpg,m,lipstick,n,C,I,12,12,0,m,1,2.837227000040002,None,n,1,1.8729948999825865,None,,,,,,,,,,,,,,0,12,12,16,496.00559169996995,,,,,,,,,496.0013699999545,496.00559169996995,496.459418799961,496.459418799961,496.50861179997446,499.3087183999596,,,,,499.31022079999093,499.80820549995406,499.80820549995406,501.6915083999629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,2.837227000040002,None,n,1,1.8729948999825865,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,hammer,m,C,I,13,13,0,n,1,3.41044939996209,None,m,1,2.3113439999870025,None,,,,,,,,,,,,,,0,13,13,85,501.75408049998805,,,,,,,,,501.7493816999486,501.75408049998805,502.19186609995086,502.19186609995086,502.25827679998474,505.608676999982,,,,,505.6099205999635,506.10804349998944,506.10804349998944,508.4249203999643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.41044939996209,None,m,1,2.3113439999870025,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,dress,n,I,I,14,14,0,n,1,1.0715388999669813,None,n,1,1.3777190999826416,None,,,,,,,,,,,,,,0,14,14,93,508.4832414999837,,,,,,,,,508.4787698999862,508.4832414999837,508.925082199974,508.925082199974,508.99191179999616,510.0092235999764,,,,,510.0103864999837,510.5076960999868,510.5076960999868,511.89134509995347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0715388999669813,None,n,1,1.3777190999826416,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,lipstick,n,I,I,15,15,0,n,1,0.7625893999938853,None,n,1,0.9715998999890871,None,,,,,,,,,,,,,,0,15,15,100,511.9441267999937,,,,,,,,,511.93951529997867,511.9441267999937,512.3925962999929,512.3925962999929,512.4581615999923,513.1589939999976,,,,,513.1605853999499,513.6745832999586,513.6745832999586,514.6584805999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7625893999938853,None,n,1,0.9715998999890871,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,cigar,m,I,I,16,16,0,m,1,4.470673899981193,None,m,1,1.2692439000238664,None,,,,,,,,,,,,,,0,16,16,34,514.7147304999526,,,,,,,,,514.7092317999923,514.7147304999526,515.1581278999802,515.1581278999802,515.2249847999774,519.6424141000025,,,,,519.6437255999772,520.1584029999794,520.1584029999794,521.4410260999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,4.470673899981193,None,m,1,1.2692439000238664,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,football,m,I,I,17,17,0,m,1,0.8807010999880731,None,m,1,0.6599211999564432,None,,,,,,,,,,,,,,0,17,17,59,521.4888866999536,,,,,,,,,521.4843813999905,521.4888866999536,521.9415084999637,521.9415084999637,521.9922821999644,522.8256275999593,,,,,522.8271740999771,523.3408554999623,523.3408554999623,524.0084073999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8807010999880731,None,m,1,0.6599211999564432,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,dress,n,C,I,18,18,0,m,1,0.5815657000057399,None,n,1,0.6068949999753386,None,,,,,,,,,,,,,,0,18,18,9,524.058936699992,,,,,,,,,524.0542797999806,524.058936699992,524.5084028999554,524.5084028999554,524.5584125999594,525.0916806999594,,,,,525.0928713999456,525.5908749999944,525.5908749999944,526.2079794000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5815657000057399,None,n,1,0.6068949999753386,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,perfume,n,I,I,19,19,0,n,1,0.8998993000132032,None,n,1,1.4709800999844447,None,,,,,,,,,,,,,,0,19,19,114,526.2580212999601,,,,,,,,,526.2534202999668,526.2580212999601,526.7083225999959,526.7083225999959,526.7586394999526,527.6086491000024,,,,,527.6113603999838,528.1075776999933,528.1075776999933,529.5912759999628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8998993000132032,None,n,1,1.4709800999844447,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,perfume,n,C,I,20,20,0,m,1,1.0982489999732934,None,n,1,0.5770766999921761,None,,,,,,,,,,,,,,0,20,20,6,529.6448338999762,,,,,,,,,529.6400549999671,529.6448338999762,530.091573499958,530.091573499958,530.1582491999725,531.1918302999693,,,,,531.1918763999711,531.6914004999562,531.6914004999562,532.2744215999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0982489999732934,None,n,1,0.5770766999921761,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-609-408-N.jpg,m,perfume,n,C,I,21,21,0,m,1,0.9141232999972999,None,n,1,0.5305168999475427,None,,,,,,,,,,,,,,0,21,21,24,532.3241741999518,,,,,,,,,532.3175181999686,532.3241741999518,532.7748126999941,532.7748126999941,532.8256935999962,533.6917853999767,,,,,533.691832099983,534.1907302999753,534.1907302999753,534.7246833999525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9141232999972999,None,n,1,0.5305168999475427,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,doll,n,I,I,22,22,0,n,1,0.8162774000084028,None,n,1,0.9159990000189282,None,,,,,,,,,,,,,,0,22,22,91,534.773608199961,,,,,,,,,534.7678866999922,534.773608199961,535.2246915999567,535.2246915999567,535.2750137999537,536.0414692999911,,,,,536.043371799984,536.541164299997,536.541164299997,537.4574772999622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8162774000084028,None,n,1,0.9159990000189282,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,beer,m,I,I,23,23,0,m,1,1.1320067000342533,None,m,1,0.8714440999901854,None,,,,,,,,,,,,,,0,23,23,30,537.5052094999701,,,,,,,,,537.5006392999785,537.5052094999701,537.958065099956,537.958065099956,538.0079960000003,539.0920831999974,,,,,539.0940224999795,539.608318899991,539.608318899991,540.4911834999803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.1320067000342533,None,m,1,0.8714440999901854,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,flower,n,I,I,24,24,0,n,1,0.8378309999825433,None,n,1,0.927600099996198,None,,,,,,,,,,,,,,0,24,24,92,540.5417224999983,,,,,,,,,540.537086199969,540.5417224999983,540.9913043999695,540.9913043999695,541.0412062999676,541.8421058999957,,,,,541.8434908999479,542.3579414999695,542.3579414999695,543.2921043999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8378309999825433,None,n,1,0.927600099996198,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,briefcase,m,I,I,25,25,0,m,1,1.0863333999877796,None,m,1,0.825146900024265,None,,,,,,,,,,,,,,0,25,25,45,543.3400809000013,,,,,,,,,543.3358337999671,543.3400809000013,543.7914832999813,543.7914832999813,543.8414741999586,544.8918358999654,,,,,544.8934757999959,545.4072880999884,545.4072880999884,546.2407018999802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0863333999877796,None,m,1,0.825146900024265,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,flower,n,I,I,26,26,0,n,1,1.1634916000184603,None,n,1,0.777404300053604,None,,,,,,,,,,,,,,0,26,26,104,546.2912249999936,,,,,,,,,546.2865706000011,546.2912249999936,546.7413049999741,546.7413049999741,546.7916314999457,547.9083096999675,,,,,547.9097575999913,548.4074061999563,548.4074061999563,549.1915552999708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.1634916000184603,None,n,1,0.777404300053604,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,flower,n,I,I,27,27,0,n,1,1.2113108999910764,None,n,1,0.6825997000560164,None,,,,,,,,,,,,,,0,27,27,116,549.2435648999526,,,,,,,,,549.2389277999755,549.2435648999526,549.6912527999957,549.6912527999957,549.7575495999772,550.9084708999726,,,,,550.9085182999843,551.423963499954,551.423963499954,552.1075729999575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2113108999910764,None,n,1,0.6825997000560164,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,dress,n,I,I,28,28,0,n,1,0.6830587000004016,None,n,1,0.5578593999962322,None,,,,,,,,,,,,,,0,28,28,111,552.1586334999884,,,,,,,,,552.1542157999938,552.1586334999884,552.607798699988,552.607798699988,552.6743770999601,553.2912954999483,,,,,553.2936283999588,553.7905212999904,553.7905212999904,554.3577346999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6830587000004016,None,n,1,0.5578593999962322,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,football,m,C,I,29,29,0,n,1,0.553701099997852,None,m,1,0.6722767000319436,None,,,,,,,,,,,,,,0,29,29,83,554.4097708999761,,,,,,,,,554.4054666999727,554.4097708999761,554.857707099989,554.857707099989,554.9243588999962,555.4247400999884,,,,,555.4270021999837,555.9237987999804,555.9237987999804,556.6075744999689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.553701099997852,None,m,1,0.6722767000319436,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,jewelry,n,I,I,30,30,0,n,1,0.8324236000189558,None,n,1,0.6160357999615371,None,,,,,,,,,,,,,,0,30,30,101,556.6562232999713,,,,,,,,,556.652044699993,556.6562232999713,557.1080818999908,557.1080818999908,557.1581531999982,557.9413737999857,,,,,557.9443469999824,558.4578208999592,558.4578208999592,559.0742574999458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8324236000189558,None,n,1,0.6160357999615371,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,perfume,n,I,I,31,31,0,n,1,0.7594329999992624,None,n,1,1.0072710000094958,None,,,,,,,,,,,,,,0,31,31,90,559.1224577999674,,,,,,,,,559.1176672999864,559.1224577999674,559.5743777999887,559.5743777999887,559.624391499965,560.3419325999566,,,,,560.3435415999847,560.8576955999597,560.8576955999597,561.8748613999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.7594329999992624,None,n,1,1.0072710000094958,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,doll,n,C,I,32,32,0,m,1,0.7843676999909803,None,n,1,0.7290181000134908,None,,,,,,,,,,,,,,0,32,32,1,561.9224172999966,,,,,,,,,561.9173606999684,561.9224172999966,562.3909075999982,562.3909075999982,562.4243702999665,563.1911582999746,,,,,563.1923895999789,563.6905031999922,563.6905031999922,564.4249626999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7843676999909803,None,n,1,0.7290181000134908,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,jewelry,n,I,I,33,33,0,n,1,1.0205566000076942,None,n,1,0.7756617999984883,None,,,,,,,,,,,,,,0,33,33,107,564.4731556999614,,,,,,,,,564.4686128999456,564.4731556999614,564.9411476999521,564.9411476999521,564.974414700002,565.9752783000004,,,,,565.9770793999778,566.4903426999808,566.4903426999808,567.2742572999559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0205566000076942,None,n,1,0.7756617999984883,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,hammer,m,C,I,34,34,0,n,1,0.8680017000297084,None,m,1,0.8039107999647968,None,,,,,,,,,,,,,,0,34,34,61,567.321878799994,,,,,,,,,567.3172998999944,567.321878799994,567.7737542999675,567.7737542999675,567.8241843999713,568.6426109999884,,,,,568.644005399954,569.1569899999886,569.1569899999886,569.9745426999871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8680017000297084,None,m,1,0.8039107999647968,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-739-012-N.jpg,n,jewelry,n,I,I,35,35,0,n,1,0.66085689997999,None,n,1,1.438967900001444,None,,,,,,,,,,,,,,0,35,35,119,570.0238699999754,,,,,,,,,570.0193289999734,570.0238699999754,570.4742661999771,570.4742661999771,570.5239109999966,571.1411154999514,,,,,571.1425444999477,571.6403951999964,571.6403951999964,573.0905225999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.66085689997999,None,n,1,1.438967900001444,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-728-041-N.jpg,n,bowtie,m,C,I,36,36,0,n,1,1.9057203000411391,None,m,1,0.7802860999945551,None,,,,,,,,,,,,,,0,36,36,62,573.1442060999689,,,,,,,,,573.1389942999813,573.1442060999689,573.5913752999622,573.5913752999622,573.6575212999596,575.5082062999718,,,,,575.5095789999468,576.0066334999865,576.0066334999865,576.7910528999637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.9057203000411391,None,m,1,0.7802860999945551,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-605-066-N.jpg,m,hammer,m,I,I,37,37,0,m,1,0.7490858000237495,None,m,1,2.0486950000049546,None,,,,,,,,,,,,,,0,37,37,43,576.8390394999878,,,,,,,,,576.8342748999712,576.8390394999878,577.3073854999966,577.3073854999966,577.3406899999827,578.0577896999894,,,,,578.0590123999864,578.5572913999786,578.5572913999786,580.6074585999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7490858000237495,None,m,1,2.0486950000049546,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,briefcase,m,C,I,38,38,0,n,1,5.855741499981377,None,m,1,0.7697459000046365,None,,,,,,,,,,,,,,0,38,38,81,580.6601284999633,,,,,,,,,580.6554678999819,580.6601284999633,581.1078598999884,581.1078598999884,581.1749715999467,586.97470229998,,,,,586.9760533999652,587.4738375999732,587.4738375999732,588.2572878999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,5.855741499981377,None,m,1,0.7697459000046365,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,jewelry,n,C,I,39,39,0,m,1,1.0983141000033356,None,n,1,0.6018651999766007,None,,,,,,,,,,,,,,0,39,39,23,588.3078308999538,,,,,,,,,588.3028718999703,588.3078308999538,588.7573454999947,588.7573454999947,588.8074112999602,589.857633699954,,,,,589.8590742999804,590.3569201999926,590.3569201999926,590.9780156999477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0983141000033356,None,n,1,0.6018651999766007,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,beer,m,I,I,40,40,0,m,1,0.8987438999465667,None,m,1,0.7480357000022195,None,,,,,,,,,,,,,,0,40,40,48,591.0261496999883,,,,,,,,,591.0216233999818,591.0261496999883,591.4905322999693,591.4905322999693,591.5407041999861,592.3927933999803,,,,,592.3943463999894,592.9070802999777,592.9070802999777,593.6568229999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8987438999465667,None,m,1,0.7480357000022195,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,briefcase,m,I,I,41,41,0,m,1,1.3108158000395633,None,m,1,0.6808239999809302,None,,,,,,,,,,,,,,0,41,41,39,593.7066510999575,,,,,,,,,593.7017505999538,593.7066510999575,594.1572353999945,594.1572353999945,594.2076037999941,595.4745906000026,,,,,595.4761508999509,595.9903057999909,595.9903057999909,596.6738661999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.3108158000395633,None,m,1,0.6808239999809302,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,beer,m,I,I,42,42,0,m,1,1.2559263000148349,None,m,1,0.86877000000095,None,,,,,,,,,,,,,,0,42,42,36,596.7196064000018,,,,,,,,,596.7153284999658,596.7196064000018,597.1738763999892,597.1738763999892,597.2245006999583,598.4409208999714,,,,,598.4421704999986,598.9566704999888,598.9566704999888,599.8406341999653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.2559263000148349,None,m,1,0.86877000000095,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,hammer,m,I,I,43,43,0,m,1,1.8673922000452876,None,m,1,0.5630918999668211,None,,,,,,,,,,,,,,0,43,43,49,599.8883938999497,,,,,,,,,599.8839852999663,599.8883938999497,600.3410520000034,600.3410520000034,600.3903518999577,602.2247009999701,,,,,602.2259407999809,602.7396105999942,602.7396105999942,603.3071640999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.8673922000452876,None,m,1,0.5630918999668211,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,bowtie,m,I,I,44,44,0,m,1,0.5873604000080377,None,m,1,0.6503149000345729,None,,,,,,,,,,,,,,0,44,44,38,603.3580473999609,,,,,,,,,603.3532743999967,603.3580473999609,603.8071243999875,603.8071243999875,603.8574724999489,604.4074453999638,,,,,604.4088773999829,604.9231510999962,604.9231510999962,605.5739008999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5873604000080377,None,m,1,0.6503149000345729,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-738-191-N.jpg,n,jewelry,n,I,I,45,45,0,n,1,0.8349753999500535,None,n,1,3.041271099995356,None,,,,,,,,,,,,,,0,45,45,113,605.6205904999515,,,,,,,,,605.6157944999868,605.6205904999515,606.0737887999858,606.0737887999858,606.1241693999618,606.9245273999986,,,,,606.9266210999922,607.4395838999772,607.4395838999772,610.4903244999587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8349753999500535,None,n,1,3.041271099995356,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,beer,m,C,I,46,46,0,n,1,0.5733508999692276,None,m,1,1.923986400011927,None,,,,,,,,,,,,,,0,46,46,66,610.5346330999746,,,,,,,,,610.5303771999897,610.5346330999746,610.9901248999522,610.9901248999522,611.0406829999993,611.573811499984,,,,,611.575071099971,612.0730686999741,612.0730686999741,614.0070727999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5733508999692276,None,m,1,1.923986400011927,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,jewelry,n,C,I,47,47,0,m,1,1.5351278000161983,None,n,1,0.5035313999978825,None,,,,,,,,,,,,,,0,47,47,11,614.0568842999637,,,,,,,,,614.0524136999738,614.0568842999637,614.506966899964,614.506966899964,614.5569143999601,616.0575207999791,,,,,616.0588892999804,616.5567086999654,616.5567086999654,617.073917599977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.5351278000161983,None,n,1,0.5035313999978825,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-608-390-N.jpg,m,bowtie,m,I,I,48,48,0,m,1,0.6602871000068262,None,m,1,0.571666500007268,None,,,,,,,,,,,,,,0,48,48,50,617.122392099991,,,,,,,,,617.1179324999684,617.122392099991,617.5738825000008,617.5738825000008,617.6237480999553,618.2407859999803,,,,,618.2421727000037,618.7566089999746,618.7566089999746,619.3403451999766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6602871000068262,None,m,1,0.571666500007268,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-731-223-N.jpg,n,flower,n,I,I,49,49,0,n,1,3.4127151999855414,None,m,0,2.3150880000321195,None,,,,,,,,,,,,,,0,49,49,98,619.3878282999503,,,,,,,,,619.3830824999604,619.3878282999503,619.8403733999585,619.8403733999585,619.8906292999745,623.2577163999667,,,,,623.2594481999986,623.7728949000011,623.7728949000011,626.0896579999826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,3.4127151999855414,None,m,0,2.3150880000321195,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-602-134-N.jpg,m,flower,n,C,I,50,50,0,m,1,1.2409497000044212,None,n,1,1.3034506000112742,None,,,,,,,,,,,,,,0,50,50,8,626.1395399999456,,,,,,,,,626.1351071999525,626.1395399999456,626.5901668999577,626.5901668999577,626.6403664999525,627.8407446999918,,,,,627.8407904999913,628.3563697999925,628.3563697999925,629.6732690999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.2409497000044212,None,n,1,1.3034506000112742,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IM-736-361-N.jpg,n,bowtie,m,C,I,51,51,0,n,1,4.97292709996691,None,m,1,0.819981699984055,None,,,,,,,,,,,,,,0,51,51,74,629.7210385999642,,,,,,,,,629.7165993999806,629.7210385999642,630.173056199972,630.173056199972,630.2232484999695,635.1569622999523,,,,,635.1589582999586,635.6559807999874,635.6559807999874,636.4897311999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,4.97292709996691,None,m,1,0.819981699984055,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
Faces/CFD-IF-601-519-N.jpg,m,perfume,n,C,I,52,52,0,m,1,0.7201318999868818,None,n,1,0.8565169999492355,None,,,,,,,,,,,,,,0,52,52,0,636.5424581999541,,,,,,,,,636.5372372999554,636.5424581999541,636.9903527999995,636.9903527999995,637.0565665999893,637.7234873999842,,,,,637.7250924999826,638.239190399996,638.239190399996,639.1063811999629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7201318999868818,None,n,1,0.8565169999492355,None,755668,001,2025-11-24_02h22.23.587,soloProject,,2025.1.1,60.31133921389025,2025-11-24 02h22.24.863926 +0530,
