word,colour,correct_res,stim_condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,key_resp_2.started,Instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,fixation.stopped,key_resp.started,text.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,text.stopped,thanks.started,text_3.started,text_3.stopped,thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,0.0024151,0.0056634,0.0056634,7.6470587,space,7.6240392,None,,,,,,,,,,,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,0,0,0,r,1,0.5983771,None,0,0,0,0,7.6645301,,,,,,,,,7.6612404,7.6645301,8.1491297,8.1491297,8.1491297,8.7487032,r,1,0.5983771,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,1,1,0,b,1,0.9004059,None,0,1,1,1,8.7649722,,,,,,,,,8.7489856,8.7649722,9.2483979,9.2483979,9.2483979,10.1491941,b,1,0.9004059,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,2,2,0,r,1,0.9959292,None,0,2,2,2,10.1648496,,,,,,,,,10.1522999,10.1648496,10.6487074,10.6487074,10.6487074,11.6485598,r,1,0.9959292,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,3,3,0,b,1,0.6184703,None,0,3,3,3,11.6657956,,,,,,,,,11.648837,11.6657956,12.1495391,12.1495391,12.1495391,12.7816788,b,1,0.6184703,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,4,0,1,b,1,0.4436937,None,1,0,4,3,12.7982972,,,,,,,,,12.7819466,12.7982972,13.2815314,13.2815314,13.2815314,13.7320969,b,1,0.4436937,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,5,1,1,b,1,0.7036633,None,1,1,5,1,13.7488081,,,,,,,,,13.7358914,13.7488081,14.2315553,14.2315553,14.2315553,14.9488725,b,1,0.7036633,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,6,2,1,r,1,0.8460299,None,1,2,6,2,14.9648438,,,,,,,,,14.9503655,14.9648438,15.448203,15.448203,15.448203,16.2987282,r,1,0.8460299,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,7,3,1,r,1,0.5136143,None,1,3,7,0,16.3149962,,,,,,,,,16.3007419,16.3149962,16.7984045,16.7984045,16.7984045,17.3149568,r,1,0.5136143,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,8,0,2,r,1,0.5350925,None,2,0,8,0,17.3316786,,,,,,,,,17.3152268,17.3316786,17.814694,17.814694,17.814694,18.3652156,r,1,0.5350925,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,9,1,2,r,1,0.9049449,None,2,1,9,2,18.3814662,,,,,,,,,18.3666118,18.3814662,18.8650839,18.8650839,18.8650839,19.7819707,r,1,0.9049449,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,10,2,2,b,1,1.060133,None,2,2,10,3,19.798019,,,,,,,,,19.7822458,19.798019,20.2813901,20.2813901,20.2813901,21.3521555,b,1,1.060133,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,11,3,2,b,1,0.8723033,None,2,3,11,1,21.3647908,,,,,,,,,21.3537518,21.3647908,21.8648336,21.8648336,21.8648336,22.7502618,b,1,0.8723033,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,12,0,3,b,1,0.9833646,None,3,0,12,3,22.7648938,,,,,,,,,22.7516292,22.7648938,23.2649963,23.2649963,23.2649963,24.2487972,b,1,0.9833646,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,13,1,3,r,1,0.7549624,None,3,1,13,0,24.2655021,,,,,,,,,24.2516988,24.2655021,24.7482089,24.7482089,24.7482089,25.5157191,r,1,0.7549624,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,14,2,3,b,1,1.2986743,None,3,2,14,1,25.5314886,,,,,,,,,25.5163765,25.5314886,26.0150085,26.0150085,26.0150085,27.3152468,b,1,1.2986743,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,15,3,3,r,1,0.8262369,None,3,3,15,2,27.3313142,,,,,,,,,27.3169103,27.3313142,27.8149744,27.8149744,27.8149744,28.6484896,r,1,0.8262369,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,16,0,4,b,1,0.7972276,None,4,0,16,1,28.6646294,,,,,,,,,28.6498477,28.6646294,29.1485453,29.1485453,29.1485453,29.9486374,b,1,0.7972276,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,17,1,4,b,1,0.7122083,None,4,1,17,3,29.9646862,,,,,,,,,29.950145,29.9646862,30.4478367,30.4478367,30.4478367,31.1649755,b,1,0.7122083,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,18,2,4,r,1,0.724676,None,4,2,18,0,31.1813352,,,,,,,,,31.1665228,31.1813352,31.6649291,31.6649291,31.6649291,32.3990196,r,1,0.724676,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,19,3,4,r,1,1.1075675,None,4,3,19,2,32.4147638,,,,,,,,,32.4010203,32.4147638,32.8984692,32.8984692,32.8984692,34.0151454,r,1,1.1075675,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,20,0,5,b,1,1.0782073,None,5,0,20,1,34.0312418,,,,,,,,,34.0167374,34.0312418,34.5147331,34.5147331,34.5147331,35.5982478,b,1,1.0782073,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,21,1,5,r,1,0.6740017,None,5,1,21,0,35.6147788,,,,,,,,,35.5988415,35.6147788,36.0980848,36.0980848,36.0980848,36.7820833,r,1,0.6740017,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,22,2,5,b,1,0.9460514,None,5,2,22,3,36.7978455,,,,,,,,,36.7838511,36.7978455,37.2814158,37.2814158,37.2814158,38.2314864,b,1,0.9460514,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,23,3,5,r,1,1.6816711,None,5,3,23,2,38.2477944,,,,,,,,,38.2322688,38.2477944,38.7320785,38.7320785,38.7320785,40.4145514,r,1,1.6816711,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,24,0,6,r,1,1.927122,None,6,0,24,2,40.4309205,,,,,,,,,40.4148115,40.4309205,40.9146273,40.9146273,40.9146273,42.8482117,r,1,1.927122,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,25,1,6,b,1,0.6170114,None,6,1,25,3,42.8645113,,,,,,,,,42.8484843,42.8645113,43.3479864,43.3479864,43.3479864,43.9823324,b,1,0.6170114,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,26,2,6,b,1,0.9041592,None,6,2,26,1,43.9977841,,,,,,,,,43.9840485,43.9977841,44.4979332,44.4979332,44.4979332,45.4153337,b,1,0.9041592,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,27,3,6,r,1,0.8423625,None,6,3,27,0,45.4307756,,,,,,,,,45.4156224,45.4307756,45.9144721,45.9144721,45.9144721,46.7654735,r,1,0.8423625,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,28,0,7,b,1,1.5253085,None,7,0,28,1,46.7811369,,,,,,,,,46.7657471,46.7811369,47.2810446,47.2810446,47.2810446,48.8149135,b,1,1.5253085,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,29,1,7,r,1,1.2950319,None,7,1,29,0,48.8312239,,,,,,,,,48.8151934,48.8312239,49.3145476,49.3145476,49.3145476,50.6148889,r,1,1.2950319,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,30,2,7,b,1,1.4343042,None,7,2,30,3,50.6308437,,,,,,,,,50.6166138,50.6308437,51.1147993,51.1147993,51.1147993,52.5644403,b,1,1.4343042,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,31,3,7,r,1,0.8974159,None,7,3,31,2,52.5810039,,,,,,,,,52.5647089,52.5810039,53.0642986,53.0642986,53.0642986,53.9656121,r,1,0.8974159,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,32,0,8,r,1,0.9259326,None,8,0,32,2,53.9812076,,,,,,,,,53.9659004,53.9812076,54.464617,54.464617,54.464617,55.398682,r,1,0.9259326,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,33,1,8,r,1,0.6398397,None,8,1,33,0,55.414545,,,,,,,,,55.4005209,55.414545,55.9142663,55.9142663,55.9142663,56.5645583,r,1,0.6398397,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,34,2,8,b,1,1.1069816,None,8,2,34,1,56.5813896,,,,,,,,,56.5648237,56.5813896,57.0640668,57.0640668,57.0640668,58.181548,b,1,1.1069816,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,35,3,8,b,1,0.613369,None,8,3,35,3,58.1976826,,,,,,,,,58.1831618,58.1976826,58.681324,58.681324,58.681324,59.2981246,b,1,0.613369,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,36,0,9,b,1,1.5266115,None,9,0,36,1,59.3142574,,,,,,,,,59.2995138,59.3142574,59.7980908,59.7980908,59.7980908,61.331051,b,1,1.5266115,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,37,1,9,r,1,1.2870489,None,9,1,37,0,61.3483296,,,,,,,,,61.331334,61.3483296,61.830732,61.830732,61.830732,63.1315368,r,1,1.2870489,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,38,2,9,b,1,0.5645814,None,9,2,38,3,63.1478651,,,,,,,,,63.133339,63.1478651,63.6315261,63.6315261,63.6315261,64.1980434,b,1,0.5645814,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,39,3,9,r,1,0.8283807,None,9,3,39,2,64.2139911,,,,,,,,,64.1986087,64.2139911,64.6974936,64.6974936,64.6974936,65.5312894,r,1,0.8283807,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,40,0,10,b,1,0.7539812,None,10,0,40,3,65.5473287,,,,,,,,,65.5318143,65.5473287,66.0315013,66.0315013,66.0315013,66.7987056,b,1,0.7539812,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,41,1,10,r,1,1.4519676,None,10,1,41,2,66.8141447,,,,,,,,,66.7990116,66.8141447,67.2978549,67.2978549,67.2978549,68.7644725,r,1,1.4519676,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,42,2,10,b,1,1.2247854,None,10,2,42,1,68.7809485,,,,,,,,,68.7662762,68.7809485,69.2642898,69.2642898,69.2642898,70.4979846,b,1,1.2247854,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,43,3,10,r,1,0.5031602,None,10,3,43,0,70.5141807,,,,,,,,,70.4982651,70.5141807,70.9972981,70.9972981,70.9972981,71.5152088,r,1,0.5031602,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,44,0,11,r,1,0.5582786,None,11,0,44,0,71.5307667,,,,,,,,,71.5154852,71.5307667,72.0305504,72.0305504,72.0305504,72.5976376,r,1,0.5582786,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,45,1,11,b,1,0.7311509,None,11,1,45,3,72.6143581,,,,,,,,,72.6000317,72.6143581,73.0974339,73.0974339,73.0974339,73.8312267,b,1,0.7311509,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,46,2,11,r,1,1.0485013,None,11,2,46,2,73.8476953,,,,,,,,,73.831506,73.8476953,74.3313036,74.3313036,74.3313036,75.380676,r,1,1.0485013,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,47,3,11,b,1,2.6265263,None,11,3,47,1,75.3979527,,,,,,,,,75.3822979,75.3979527,75.8818807,75.8818807,75.8818807,78.5149348,b,1,2.6265263,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,48,0,12,r,1,0.6616176,None,12,0,48,0,78.5306229,,,,,,,,,78.5152074,78.5306229,79.0304443,79.0304443,79.0304443,79.6992616,r,1,0.6616176,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,49,1,12,b,1,1.5074943,None,12,1,49,1,79.7139329,,,,,,,,,79.6995313,79.7139329,80.214498,80.214498,80.214498,81.7305848,b,1,1.5074943,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,50,2,12,r,1,0.877445,None,12,2,50,2,81.7474284,,,,,,,,,81.7319913,81.7474284,82.2304985,82.2304985,82.2304985,83.114476,r,1,0.877445,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,51,3,12,b,1,0.7170064,None,12,3,51,3,83.1303439,,,,,,,,,83.1148212,83.1303439,83.6141889,83.6141889,83.6141889,84.3474153,b,1,0.7170064,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,52,0,13,r,1,2.5424502,None,13,0,52,0,84.3638207,,,,,,,,,84.3488,84.3638207,84.8474705,84.8474705,84.8474705,87.397399,r,1,2.5424502,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,53,1,13,b,1,0.8778287,None,13,1,53,1,87.4142317,,,,,,,,,87.3976642,87.4142317,87.8975264,87.8975264,87.8975264,88.7806392,b,1,0.8778287,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,54,2,13,b,1,1.383366,None,13,2,54,3,88.7972041,,,,,,,,,88.7834833,88.7972041,89.2807342,89.2807342,89.2807342,90.6807804,b,1,1.383366,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,55,3,13,r,1,0.833894,None,13,3,55,2,90.6974796,,,,,,,,,90.6810967,90.6974796,91.1802498,91.1802498,91.1802498,92.0304453,r,1,0.833894,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,56,0,14,b,1,0.839657,None,14,0,56,3,92.0469943,,,,,,,,,92.0307088,92.0469943,92.5304637,92.5304637,92.5304637,93.3808648,b,1,0.839657,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,57,1,14,b,1,2.0232619,None,14,1,57,1,93.3973089,,,,,,,,,93.3823016,93.3973089,93.8804464,93.8804464,93.8804464,95.9147678,b,1,2.0232619,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,58,2,14,r,1,1.8513051,None,14,2,58,0,95.9301538,,,,,,,,,95.9150569,95.9301538,96.4301872,96.4301872,96.4301872,98.297194,r,1,1.8513051,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,59,3,14,r,1,0.7241401,None,14,3,59,2,98.3145429,,,,,,,,,98.2999047,98.3145429,98.7968377,98.7968377,98.7968377,99.5312838,r,1,0.7241401,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,60,0,15,r,1,0.5166466,None,15,0,60,0,99.5468552,,,,,,,,,99.5326269,99.5468552,100.0469172,100.0469172,100.0469172,100.5651648,r,1,0.5166466,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,61,1,15,r,1,1.6653564,None,15,1,61,2,100.5802878,,,,,,,,,100.5667742,100.5802878,101.0802102,101.0802102,101.0802102,102.7470267,r,1,1.6653564,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,62,2,15,b,1,0.7633285,None,15,2,62,3,102.7637721,,,,,,,,,102.7472928,102.7637721,103.2466198,103.2466198,103.2466198,104.0141036,b,1,0.7633285,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,63,3,15,b,1,0.5801374,None,15,3,63,1,104.0301195,,,,,,,,,104.0155128,104.0301195,104.5133378,104.5133378,104.5133378,105.0974556,b,1,0.5801374,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,64,0,16,b,1,0.605202,None,16,0,64,3,105.1136629,,,,,,,,,105.0988113,105.1136629,105.5972632,105.5972632,105.5972632,106.2140524,b,1,0.605202,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,65,1,16,r,1,1.0600941,None,16,1,65,2,106.2305262,,,,,,,,,106.2143275,106.2305262,106.7133953,106.7133953,106.7133953,107.7803661,r,1,1.0600941,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,66,2,16,r,1,0.5161068,None,16,2,66,0,107.7970283,,,,,,,,,107.7817248,107.7970283,108.2803163,108.2803163,108.2803163,108.7972069,r,1,0.5161068,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,67,3,16,b,1,1.006145,None,16,3,67,1,108.8136056,,,,,,,,,108.7974793,108.8136056,109.296647,109.296647,109.296647,110.3138636,b,1,1.006145,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,68,0,17,b,1,0.9759619,None,17,0,68,3,110.3301084,,,,,,,,,110.3153003,110.3301084,110.8139687,110.8139687,110.8139687,111.7974912,b,1,0.9759619,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,69,1,17,b,1,0.8876314,None,17,1,69,1,111.8137179,,,,,,,,,111.7995546,111.8137179,112.2966783,112.2966783,112.2966783,113.1982337,b,1,0.8876314,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,70,2,17,r,1,0.8767165,None,17,2,70,0,113.2136403,,,,,,,,,113.1985413,113.2136403,113.7132798,113.7132798,113.7132798,114.5971207,r,1,0.8767165,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,71,3,17,r,1,0.8988471,None,17,3,71,2,114.6134271,,,,,,,,,114.6000078,114.6134271,115.0972264,115.0972264,115.0972264,115.9976071,r,1,0.8988471,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,72,0,18,b,1,0.6327944,None,18,0,72,3,116.0133743,,,,,,,,,115.9978753,116.0133743,116.4964692,116.4964692,116.4964692,117.130859,b,1,0.6327944,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,73,1,18,b,1,1.3320051,None,18,1,73,1,117.1467718,,,,,,,,,117.1325592,117.1467718,117.6472645,117.6472645,117.6472645,118.9807374,b,1,1.3320051,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,74,2,18,r,1,0.6264773,None,18,2,74,0,118.9970989,,,,,,,,,118.9810219,118.9970989,119.4803134,119.4803134,119.4803134,120.1137402,r,1,0.6264773,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,75,3,18,r,1,0.5664438,None,18,3,75,2,120.1298076,,,,,,,,,120.1151405,120.1298076,120.6137113,120.6137113,120.6137113,121.1805859,r,1,0.5664438,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,76,0,19,b,1,0.8247744,None,19,0,76,3,121.1966971,,,,,,,,,121.180898,121.1966971,121.6800954,121.6800954,121.6800954,122.513447,b,1,0.8247744,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,77,1,19,b,1,0.8117432,None,19,1,77,1,122.5305956,,,,,,,,,122.5150172,122.5305956,123.0135845,123.0135845,123.0135845,123.8302488,b,1,0.8117432,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,78,2,19,r,1,0.5835684,None,19,2,78,2,123.8466181,,,,,,,,,123.8318839,123.8466181,124.3297656,124.3297656,124.3297656,124.9137545,r,1,0.5835684,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,red,r,C,79,3,19,r,1,0.8118106,None,19,3,79,0,124.9299965,,,,,,,,,124.9154209,124.9299965,125.4135592,125.4135592,125.4135592,126.2306117,r,1,0.8118106,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,blue,b,C,80,0,20,b,1,0.758379,None,20,0,80,3,126.2469422,,,,,,,,,126.2323795,126.2469422,126.7302312,126.7302312,126.7302312,127.497263,b,1,0.758379,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
RED,blue,b,I,81,1,20,b,1,0.6903382,None,20,1,81,1,127.513583,,,,,,,,,127.4988295,127.513583,127.9966298,127.9966298,127.9966298,128.6972198,b,1,0.6903382,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
BLUE,red,r,I,82,2,20,r,1,0.6977299,None,20,2,82,2,128.7133049,,,,,,,,,128.6985871,128.7133049,129.2133025,129.2133025,129.2133025,129.9134341,r,1,0.6977299,None,,,,,,595355,1,2025-08-26_23h16.46.933,Stroop task,,2025.1.1,60.05919434,2025-08-26 23h16.48.194506 +0530
